shipment-date	sku	fnsku	asin	fulfillment-center-id	quantity	amazon-order-id	currency	item-price-per-unit	shipping-price	gift-wrap-price	ship-city	ship-state	ship-postal-code
2025-12-15T07:25:58+00:00	DT-009	B01J1FIWEA	B01J1FIWEA	SCK6	1	113-3855913-7991454	USD	9.99	0.00	0.00	OAKLAND	CA	94605-3345
2025-12-15T07:17:04+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	BFI4	1	111-8622144-3037801	USD	11.99	0.00	0.00	HILLSBORO	OR	97124-7482
2025-12-15T07:06:58+00:00	SK016B	B083K841SF	B083K841SF	SMF1	1	112-2765158-1875414	USD	9.99	0.00	0.00	CHICAGO	IL	60614-8905
2025-12-15T06:33:59+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	LGB3	1	114-5414433-7829824	USD	11.99	0.00	0.00	SAN BERNARDINO	CA	92411-1611
2025-12-15T06:23:07+00:00	SB012-100A	B0DLNVHZBJ	B0DLNVHZBJ	GRR1	1	113-5979512-3358620	USD	14.99	0.00	0.00	CLYDE	OH	43410-2158
2025-12-15T06:14:29+00:00	SK029	B091KTNWWB	B091KTNWWB	ACY1	1	111-2877744-8374631	USD	10.99	0.00	0.00	Camden	New jersey	08105
2025-12-15T05:51:51+00:00	SK008BG-2	B0BZ8BN81L	B0BZ8BN81L	ORF3	1	113-3910384-6424269	USD	9.99	1.01	0.00	CARROLLTON	GA	30116-7082
2025-12-15T05:45:19+00:00	SK016P	B091BT57TD	B091BT57TD	MIA1	1	111-4330290-3569844	USD	9.99	2.99	0.00	MIAMI	FL	33155-3643
2025-12-15T05:25:58+00:00	SP066-B10	B0F1MYK9Z4	B0F1MYK9Z4	DFW7	2	113-6660346-3159441	USD	9.99	0.00	0.00	WEST MONROE	LA	71291-9005
2025-12-15T05:23:48+00:00	SK010BK	B089NQQH16	B089NQQH16	DTW1	1	701-0555877-4205032	CAD	32.32	0.00	0.00	Woodstock	Ontario	N4S 1B2
2025-12-15T05:21:29+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	OMA2	1	114-0052162-4795403	USD	11.99	0.00	0.00	ROGERS	AR	72756-5615
2025-12-15T05:19:01+00:00	DT-009	B01J1FIWEA	B01J1FIWEA	FTW6	1	111-4164038-1837854	USD	9.99	0.00	0.00	CONFIDENTIAL	CONFIDENTIAL	CONFIDENTIAL
2025-12-15T05:12:48+00:00	SK016B-C1	B091L86CHX	B091L86CHX	LGB7	1	113-0128555-1140250	USD	19.99	1.68	0.00	PLANO	TX	75075-5783
2025-12-15T05:05:54+00:00	FK002-B05	B0F1MVMC4S	B0F1MVMC4S	EWR9	1	114-8692135-6766638	USD	16.99	0.00	0.00	Yonkers	NY	10701
2025-12-15T04:53:12+00:00	SK016B	B083K841SF	B083K841SF	BFI4	1	114-3198381-5618625	USD	9.99	1.00	0.00	ROY	WA	98580-8769
2025-12-15T04:50:03+00:00	SK010GR	B089NQK2CJ	B089NQK2CJ	MKE2	1	113-7911479-3746607	USD	19.99	0.00	0.00	CHICAGO	IL	60643-2708
2025-12-15T03:42:32+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	ABQ1	1	113-2934951-9895433	USD	9.99	1.50	0.00	ALBUQUERQUE	NM	87120-2034
2025-12-15T03:40:08+00:00	SK016P	B091BT57TD	B091BT57TD	EWR9	1	112-7853457-7415405	USD	9.99	0.00	0.00	BROOKLYN	NY	11223-1018
2025-12-15T03:38:56+00:00	SK016B	B083K841SF	B083K841SF	OAK4	1	111-3310833-7231409	USD	9.99	0.00	0.00	TRACY	CA	95377-8093
2025-12-15T03:34:05+00:00	DT-009	B01J1FIWEA	B01J1FIWEA	CLT4	1	113-6469816-0680211	USD	9.99	0.00	0.00	AURORA	NC	27806-9107
2025-12-15T03:24:21+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	MIA1	2	112-9948293-4320228	USD	9.99	0.00	0.00	OKEECHOBEE	FL	34974-8196
2025-12-15T02:19:50+00:00	SK009	B0BZHM79YQ	B0BZHM79YQ	RIC4	1	113-1944377-8153000	USD	8.99	0.00	0.00	BALTIMORE	MD	21239-1720
2025-12-15T02:03:59+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	SAN3	2	114-0302834-0817857	USD	10.99	0.00	0.00	COMMERCE	CA	90040-2920
2025-12-15T02:03:54+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	SAN3	1	114-8608765-5077849	USD	10.99	0.00	0.00	COMMERCE	CA	90040-2920
2025-12-15T02:03:50+00:00	SK016B	B083K841SF	B083K841SF	MLI1	1	113-5536425-8410664	USD	9.99	0.00	0.00	GLENVIEW	IL	60026-1508
2025-12-15T02:03:40+00:00	SK016B	B083K841SF	B083K841SF	MLI1	1	113-5198624-7916232	USD	9.99	0.00	0.00	GLENVIEW	IL	60026-1508
2025-12-15T01:58:07+00:00	SK016B	B083K841SF	B083K841SF	ACY1	1	113-6710775-4581847	USD	9.99	0.00	0.00	ARLINGTON	VA	22207-4006
2025-12-15T01:46:31+00:00	SK008BG-2	B0BZ8BN81L	B0BZ8BN81L	FTW6	1	114-2857046-5633005	USD	9.99	0.00	0.00	GEORGETOWN	TX	78626-7941
2025-12-15T01:40:26+00:00	SK016B-C1	B091L86CHX	B091L86CHX	TLH2	1	111-5496687-6801025	USD	19.99	0.00	0.00	TITUSVILLE	FL	32796-5810
2025-12-15T01:10:22+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	SAV4	1	111-6354980-6462636	USD	9.99	0.00	0.00	JACKSONVILLE	FL	32211-5402
2025-12-15T00:50:29+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	CLT4	1	111-0131416-4233057	USD	11.99	0.00	0.00	CHARLOTTE	NC	28213-6026
2025-12-15T00:44:35+00:00	SK016B-C1	B091L86CHX	B091L86CHX	OXR1	1	111-7063526-7093048	USD	19.99	0.00	0.00	QUEEN CREEK	AZ	85142-1756
2025-12-15T00:33:20+00:00	SK016B-C1	B091L86CHX	B091L86CHX	OKC1	1	113-9225719-0352234	USD	19.99	0.00	0.00	BENTONVILLE	AR	72713-6096
2025-12-15T00:12:57+00:00	SK016P	B091BT57TD	B091BT57TD	CMH1	1	112-2345028-2944206	USD	9.99	0.00	0.00	GREENSBORO	GA	30642-3044
2025-12-15T00:03:23+00:00	SK010BK	B089NQQH16	B089NQQH16	IGQ1	2	113-2684947-9689843	USD	19.99	0.00	0.00	HOLT	MO	64048-9110
2025-12-14T23:54:56+00:00	SK016P	B091BT57TD	B091BT57TD	LGB3	1	111-1740197-7717016	USD	9.99	0.00	0.00	LOS ANGELES	CA	90065-4700
2025-12-14T23:27:19+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	BOI2	1	114-9620489-2797036	USD	9.99	0.00	0.00	OGDEN	UT	84404-7756
2025-12-14T23:23:27+00:00	FK006GR	B0DTYSVFW7	B0DTYSVFW7	STL8	1	113-0013196-5837021	USD	8.99	0.13	0.00	GROTTOES	VA	24441-2120
2025-12-14T23:16:26+00:00	DT-009	B01J1FIWEA	B01J1FIWEA	SCK6	1	111-4331349-4106665	USD	9.99	0.00	0.00	Scottsdale	AZ	85259
2025-12-14T23:12:59+00:00	SK016P	B091BT57TD	B091BT57TD	MQY1	2	112-3643201-4115453	USD	9.99	1.20	0.00	FAIRVIEW	TN	37062-8177
2025-12-14T23:11:24+00:00	SK010BK	B089NQQH16	B089NQQH16	SYR1	1	111-1227741-6533814	USD	19.99	0.00	0.00	JOHNSTOWN	NY	12095-9755
2025-12-14T23:06:18+00:00	SK016B	B083K841SF	B083K841SF	MIA1	2	111-8125662-7626602	USD	9.99	0.00	0.00	OAKLAND PARK	FL	33334-4258
2025-12-14T23:03:31+00:00	SK028A	B097PQ46FT	B097PQ46FT	BFL2	1	112-1951974-1262606	USD	17.99	0.00	0.00	HOFFMAN ESTATES	IL	60169-4824
2025-12-14T22:55:22+00:00	FK006BK	B0DTYVFF1Q	B0DTYVFF1Q	RDU1	1	114-9256218-6031448	USD	8.99	0.00	0.00	EASTON	PA	18040-6623
2025-12-14T22:47:15+00:00	SK010BK	B089NQQH16	B089NQQH16	MSP1	1	114-0360987-2323451	USD	19.99	0.00	0.00	Gary	IN	46404
2025-12-14T22:09:09+00:00	SK031A	B0CTHDYDDW	B0CTHDYDDW	DET3	1	112-1351707-7464234	USD	11.99	0.00	0.00	CINCINNATI	OH	45230-2359
2025-12-14T22:05:38+00:00	SK008BG-2	B0BZ8BN81L	B0BZ8BN81L	MCO1	1	114-8784786-0045817	USD	9.99	0.00	0.00	MELBOURNE	FL	32940-6137
2025-12-14T21:59:51+00:00	SK029	B091KTNWWB	B091KTNWWB	BFL1	1	111-2234973-2288229	USD	10.99	0.00	0.00	KINGSBURG	CA	93631-9100
2025-12-14T21:59:51+00:00	SK029	B091KTNWWB	B091KTNWWB	BFL1	1	111-2234973-2288229	USD	10.99	0.00	0.00	KINGSBURG	CA	93631-9100
2025-12-14T21:59:51+00:00	SK029	B091KTNWWB	B091KTNWWB	BFL1	1	111-2234973-2288229	USD	10.99	0.00	0.00	KINGSBURG	CA	93631-9100
2025-12-14T21:59:51+00:00	SK029	B091KTNWWB	B091KTNWWB	BFL1	1	111-2234973-2288229	USD	10.99	0.00	0.00	KINGSBURG	CA	93631-9100
2025-12-14T21:59:51+00:00	SK029	B091KTNWWB	B091KTNWWB	BFL1	1	111-2234973-2288229	USD	10.99	0.00	0.00	KINGSBURG	CA	93631-9100
2025-12-14T21:59:51+00:00	SK029	B091KTNWWB	B091KTNWWB	BFL1	1	111-2234973-2288229	USD	10.99	0.00	0.00	KINGSBURG	CA	93631-9100
2025-12-14T21:55:13+00:00	SK031A	B0CTHDYDDW	B0CTHDYDDW	BFI4	1	111-6291221-5500263	USD	11.99	0.00	0.00	SALT LAKE CITY	UT	84115-5115
2025-12-14T21:55:13+00:00	SK031A	B0CTHDYDDW	B0CTHDYDDW	BFI4	3	111-6291221-5500263	USD	11.99	0.00	0.00	SALT LAKE CITY	UT	84115-5115
2025-12-14T21:55:13+00:00	SK031A	B0CTHDYDDW	B0CTHDYDDW	BFI4	1	111-6291221-5500263	USD	11.99	0.00	0.00	SALT LAKE CITY	UT	84115-5115
2025-12-14T21:55:13+00:00	SK031A	B0CTHDYDDW	B0CTHDYDDW	BFI4	2	111-6291221-5500263	USD	11.99	0.00	0.00	SALT LAKE CITY	UT	84115-5115
2025-12-14T21:55:13+00:00	SK031A	B0CTHDYDDW	B0CTHDYDDW	BFI4	1	111-6291221-5500263	USD	11.99	0.00	0.00	SALT LAKE CITY	UT	84115-5115
2025-12-14T21:55:06+00:00	SK016B-C1	B091L86CHX	B091L86CHX	ACY1	1	111-7954863-4853836	USD	19.99	0.00	0.00	MULLICA HILL	NJ	08062-2661
2025-12-14T21:45:21+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	FAT1	1	112-9623090-4069012	USD	10.99	0.00	0.00	HANFORD	CA	93230-2018
2025-12-14T21:42:59+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	MIA1	1	111-3860081-5612246	USD	9.49	0.00	0.00	MIAMI	FL	33142-4304
2025-12-14T21:40:44+00:00	SK028A	B097PQ46FT	B097PQ46FT	GRR1	1	112-0939443-1230615	USD	15.66	0.00	0.00	Coldwater	Michigan	49036
2025-12-14T21:40:44+00:00	SK029	B091KTNWWB	B091KTNWWB	GRR1	1	112-0939443-1230615	USD	9.21	0.00	0.00	Coldwater	Michigan	49036
2025-12-14T21:40:44+00:00	SK029	B091KTNWWB	B091KTNWWB	GRR1	1	112-0939443-1230615	USD	9.21	0.00	0.00	Coldwater	Michigan	49036
2025-12-14T21:40:44+00:00	SK028A	B097PQ46FT	B097PQ46FT	GRR1	1	112-0939443-1230615	USD	15.66	0.00	0.00	Coldwater	Michigan	49036
2025-12-14T21:28:57+00:00	SK010BK	B089NQQH16	B089NQQH16	MDW7	1	112-0911798-9896203	USD	19.99	0.00	0.00	Skokie	IL	60077-3212
2025-12-14T21:15:00+00:00	FK002-B05	B0F1MVMC4S	B0F1MVMC4S	DAL3	1	113-1143387-1228212	USD	16.99	0.00	0.00	TALALA	OK	74080-3102
2025-12-14T21:14:57+00:00	SK031A	B0CTHDYDDW	B0CTHDYDDW	SLC1	1	113-0666158-7023404	USD	11.99	0.75	0.00	EAGLE MOUNTAIN	UT	84005-6060
2025-12-14T21:04:50+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	OKC1	1	114-0201917-9378617	USD	11.99	0.00	0.00	Oklahoma City	Oklahoma	73129
2025-12-14T21:04:50+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	OKC1	2	114-0201917-9378617	USD	11.99	0.00	0.00	Oklahoma City	Oklahoma	73129
2025-12-14T21:03:19+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	BDL4	1	111-4223096-8871458	USD	12.99	0.00	0.00	MUNDELEIN	IL	60060-6042
2025-12-14T21:00:54+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	SMF1	1	114-4025627-3753008	USD	12.99	0.00	0.00	ANGWIN	CA	94508-9745
2025-12-14T20:51:18+00:00	SB009P-10	B082XS2ZT7	B082XS2ZT7	LGA9	1	112-0267158-0603405	USD	5.99	0.00	0.00	SALISBURY	MA	01952-1444
2025-12-14T20:51:18+00:00	SB009P-10	B082XS2ZT7	B082XS2ZT7	LGA9	1	112-0267158-0603405	USD	5.99	0.00	0.00	SALISBURY	MA	01952-1444
2025-12-14T20:51:18+00:00	SB009P-10	B082XS2ZT7	B082XS2ZT7	LGA9	2	112-0267158-0603405	USD	5.99	0.00	0.00	SALISBURY	MA	01952-1444
